player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Jakeem GrantJ. Grant,OAK@MIA,21.00,0,0,0,0,0,0,0,0,0,0,2,70,2,0,0,0,3
Will FullerW. Fuller,NYG@HOU,21.00,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0,3
JuJu Smith-SchusterJ. Smith-Schuster,PIT@TB,20.00,0,0,0,0,0,0,0,0,0,0,9,116,0,0,0,0,3
Sterling ShepardS. Shepard,NYG@HOU,20.00,0,0,0,0,0,0,0,0,0,0,6,80,1,0,0,0,3
Jarvis LandryJ. Landry,NYJ@CLE,20.00,0,0,0,0,0,1,0,0,0,0,8,103,0,0,0,0,3
Odell Beckham Jr.O. Beckham,NYG@HOU,19.00,0,0,0,0,0,0,1,0,0,0,9,109,0,0,0,0,3
Sammy WatkinsS. Watkins,SF@KC,18.00,0,0,0,0,0,0,2,20,0,0,5,55,1,0,0,0,3
Davante AdamsD. Adams,GB@WAS,18.00,0,0,0,0,0,0,0,0,0,0,7,52,1,0,0,0,3
Emmanuel SandersE. Sanders,DEN@BAL,17.00,0,0,0,0,0,0,1,35,1,0,5,38,0,0,0,0,3
Tyler LockettT. Lockett,DAL@SEA,17.00,0,0,0,0,0,0,1,5,0,0,4,77,1,0,0,0,3
Cooper KuppC. Kupp,LAC@LA,17.00,0,0,0,0,0,0,1,-3,0,0,4,71,1,0,0,0,3
Kenny GolladayK. Golladay,NE@DET,17.00,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0,3
Chris GodwinC. Godwin,PIT@TB,17.00,0,0,0,0,0,0,0,0,0,0,5,74,1,0,1,0,3
Antonio BrownA. Brown,PIT@TB,17.00,0,0,0,0,0,0,0,0,0,0,6,50,1,0,0,0,3
Christian KirkC. Kirk,CHI@ARI,16.00,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0,3
Marvin JonesM. Jones,NE@DET,16.00,0,0,0,0,0,0,0,0,0,0,4,69,1,0,0,0,3
Devin FunchessD. Funchess,CIN@CAR,16.00,0,0,0,0,0,0,0,0,0,0,4,67,1,0,0,0,3
Brandin CooksB. Cooks,LAC@LA,16.00,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0,3
Kenny StillsK. Stills,OAK@MIA,15.00,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0,3
Mohamed SanuM. Sanu,NO@ATL,15.00,0,0,0,0,0,0,0,0,0,0,4,36,1,1,0,0,3
Geronimo AllisonG. Allison,GB@WAS,15.00,0,0,0,0,0,0,0,0,0,0,2,76,1,0,0,0,3
Julio JonesJ. Jones,NO@ATL,14.00,0,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0,3
DeAndre HopkinsD. Hopkins,NYG@HOU,14.00,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0,3
Jamison CrowderJ. Crowder,GB@WAS,13.00,0,0,0,0,0,0,1,6,0,0,4,39,1,0,0,0,3
Michael CrabtreeM. Crabtree,DEN@BAL,13.00,0,0,0,0,0,0,0,0,0,0,7,61,0,0,0,0,3
John BrownJ. Brown,DEN@BAL,13.00,0,0,0,0,0,0,0,0,0,0,5,86,0,0,0,0,3
Golden TateG. Tate,NE@DET,12.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0,3
Ryan GrantR. Grant,IND@PHI,12.00,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0,3
Marquise GoodwinM. Goodwin,SF@KC,12.00,0,0,0,0,0,0,1,-2,0,0,3,30,1,0,0,0,3
Ted Ginn Jr.T. Ginn,NO@ATL,12.00,0,0,0,0,0,0,1,20,0,0,3,12,1,0,0,0,3
Demaryius ThomasD. Thomas,DEN@BAL,11.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,3
Paul RichardsonP. Richardson,GB@WAS,11.00,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,3
T.Y. HiltonT. Hilton,IND@PHI,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,3
A.J. GreenA. Green,CIN@CAR,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0,3
Jaron BrownJ. Brown,DAL@SEA,10.00,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0,3
Tavon AustinT. Austin,DAL@SEA,10.00,0,0,0,0,0,0,1,18,0,0,3,2,1,0,0,0,3
Ryan SwitzerR. Switzer,PIT@TB,9.00,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0,3
Taylor GabrielT. Gabriel,CHI@ARI,9.00,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,0,3
Quincy EnunwaQ. Enunwa,NYJ@CLE,9.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0,3
Chris ConleyC. Conley,SF@KC,9.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,3
Keelan ColeK. Cole,TEN@JAX,9.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,3
Allen RobinsonA. Robinson,CHI@ARI,8.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,3
Cameron MeredithC. Meredith,NO@ATL,8.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3
Laquon TreadwellL. Treadwell,BUF@MIN,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,3
Taywan TaylorT. Taylor,TEN@JAX,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,3
Anthony MillerA. Miller,CHI@ARI,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,3
Tyreek HillT. Hill,SF@KC,7.00,0,0,0,0,0,0,2,5,0,0,2,51,0,0,0,0,3
Cole BeasleyC. Beasley,DAL@SEA,7.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,3
Danny AmendolaD. Amendola,OAK@MIA,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,3
Dede WestbrookD. Westbrook,TEN@JAX,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,3
Willie SneadW. Snead,DEN@BAL,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,3
DeVante ParkerD. Parker,OAK@MIA,6.00,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0,3
Jermaine KearseJ. Kearse,NYJ@CLE,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,3
DeSean JacksonD. Jackson,PIT@TB,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,3
Adam HumphriesA. Humphries,PIT@TB,6.00,0,0,0,0,0,0,1,4,0,0,3,30,0,0,0,0,3
Chris HoganC. Hogan,NE@DET,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,3
Rashard HigginsR. Higgins,NYJ@CLE,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,3
Antonio CallawayA. Callaway,NYJ@CLE,6.00,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,3
Keenan AllenK. Allen,LAC@LA,6.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,1,0,3
Nelson AgholorN. Agholor,IND@PHI,6.00,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,3
Tyrell WilliamsT. Williams,LAC@LA,5.00,0,0,0,0,0,0,1,14,0,0,2,22,0,0,0,0,3
Trent TaylorT. Taylor,SF@KC,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,3
Courtland SuttonC. Sutton,DEN@BAL,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,3
Brandon MarshallB. Marshall,DAL@SEA,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,3
Andre HolmesA. Holmes,BUF@MIN,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,3
Stefon DiggsS. Diggs,BUF@MIN,5.00,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,3
Corey DavisC. Davis,TEN@JAX,5.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,3
Randall CobbR. Cobb,GB@WAS,5.00,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0,3
Martavis BryantM. Bryant,OAK@MIA,5.00,0,0,0,0,0,0,1,4,0,0,2,30,0,0,0,0,3
Kelvin BenjaminK. Benjamin,BUF@MIN,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,3
James WashingtonJ. Washington,PIT@TB,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,3
Deonte ThompsonD. Thompson,DAL@SEA,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,3
Torrey SmithT. Smith,CIN@CAR,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,3
John RossJ. Ross,CIN@CAR,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,3
Jordan MatthewsJ. Matthews,IND@PHI,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,3
Allen HurnsA. Hurns,DAL@SEA,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,3
Vyncint SmithV. Smith,NYG@HOU,3.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,3
Chester RogersC. Rogers,IND@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,3
Terrelle PryorT. Pryor,NYJ@CLE,3.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,3
Dwayne HarrisD. Harris,OAK@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,3
Amari CooperA. Cooper,OAK@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,3
Austin CarrA. Carr,NO@ATL,3.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,3
Kendrick BourneK. Bourne,SF@KC,3.00,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,3
Robby AndersonR. Anderson,NYJ@CLE,3.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,1,0,3
Cordarrelle PattersonC. Patterson,NE@DET,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,3
Donte MoncriefD. Moncrief,TEN@JAX,2.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0,3
Josh MaloneJ. Malone,CIN@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,3
Cody LatimerC. Latimer,NYG@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,3
Zay JonesZ. Jones,BUF@MIN,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,3
Pierre GarconP. Garcon,SF@KC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,3
Michael GallupM. Gallup,DAL@SEA,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,3
Larry FitzgeraldL. Fitzgerald,CHI@ARI,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,3
Bruce EllingtonB. Ellington,NYG@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,3
Jarius WrightJ. Wright,CIN@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,3
Chad WilliamsC. Williams,CHI@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,3
Tajae SharpeT. Sharpe,TEN@JAX,1.00,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,3
Aldrick RobinsonA. Robinson,BUF@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,3
Zach PascalZ. Pascal,IND@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3
D.J. MooreD. Moore,CIN@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3
Ray Ray McCloudR. McCloud,BUF@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3
Rishard MatthewsR. Matthews,TEN@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3
Marcus KempM. Kemp,SF@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,3
T.J. JonesT. Jones,NE@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3
Darius JenningsD. Jennings,TEN@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,3
Marvin HallM. Hall,NO@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,3
Josh BellamyJ. Bellamy,CHI@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
Marcus JohnsonM. Johnson,IND@PHI,0.00,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,3
Cooper KuppC. Kupp,MIN@LA,37.00,0,0,0,0,0,0,0,0,0,0,9,162,2,0,0,0,4
Golden TateG. Tate,DET@DAL,33.00,0,0,0,0,0,0,0,0,0,0,8,132,2,0,0,0,4
DeAndre HopkinsD. Hopkins,HOU@IND,32.00,0,0,0,0,0,0,0,0,0,0,10,169,1,0,0,0,4
Corey DavisC. Davis,PHI@TEN,31.00,0,0,0,0,0,0,0,0,0,0,9,161,1,0,0,0,4
Taylor GabrielT. Gabriel,TB@CHI,30.00,0,0,0,0,0,0,1,10,0,0,7,104,2,0,0,0,4
Adam ThielenA. Thielen,MIN@LA,27.00,0,0,0,0,0,0,0,0,0,0,8,135,1,0,0,0,4
Julio JonesJ. Jones,CIN@ATL,26.00,0,0,0,0,0,0,0,0,0,0,9,173,0,0,0,0,4
Amari CooperA. Cooper,CLE@OAK,26.00,0,0,0,0,0,0,0,0,0,0,8,128,1,0,0,0,4
Sterling ShepardS. Shepard,NO@NYG,25.00,0,0,0,0,0,0,0,0,0,0,10,77,1,1,0,0,4
Brandin CooksB. Cooks,MIN@LA,25.00,0,0,0,0,0,0,1,10,0,0,7,116,1,0,0,0,4
Alshon JefferyA. Jeffery,PHI@TEN,24.00,0,0,0,0,0,0,0,0,0,0,8,105,1,0,0,0,4
Stefon DiggsS. Diggs,MIN@LA,23.00,0,0,0,0,0,0,0,0,0,0,11,123,0,0,0,0,4
Dede WestbrookD. Westbrook,NYJ@JAX,22.00,0,0,0,0,0,0,1,11,0,0,9,130,0,0,1,0,4
Robert WoodsR. Woods,MIN@LA,21.00,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0,4
Calvin RidleyC. Ridley,CIN@ATL,21.00,0,0,0,0,0,0,1,1,0,0,4,54,2,0,0,0,4
Donte MoncriefD. Moncrief,NYJ@JAX,21.00,0,0,0,0,0,0,0,0,0,0,5,109,1,0,0,0,4
Keke CouteeK. Coutee,HOU@IND,21.00,0,0,0,0,0,0,2,-2,0,0,11,109,0,0,0,0,4
Tyler BoydT. Boyd,CIN@ATL,21.00,0,0,0,0,0,0,0,0,0,0,11,100,0,0,0,0,4
John BrownJ. Brown,BAL@PIT,20.00,0,0,0,0,0,0,1,3,0,0,3,116,1,0,0,0,4
Chester RogersC. Rogers,HOU@IND,18.00,0,0,0,0,0,0,0,0,0,0,8,85,0,1,0,0,4
Mohamed SanuM. Sanu,CIN@ATL,17.00,0,0,0,0,0,0,0,0,0,0,6,111,0,0,0,0,4
Aldrick RobinsonA. Robinson,MIN@LA,17.00,0,0,0,0,0,0,0,0,0,0,2,33,2,0,0,0,4
Zach PascalZ. Pascal,HOU@IND,17.00,0,0,0,0,0,0,0,0,0,0,6,56,1,0,0,0,4
Jordy NelsonJ. Nelson,CLE@OAK,17.00,0,0,0,0,0,0,0,0,0,0,5,48,1,1,0,0,4
A.J. GreenA. Green,CIN@ATL,17.00,0,0,0,0,0,0,0,0,0,0,4,78,1,0,0,0,4
Antonio BrownA. Brown,BAL@PIT,17.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0,4
DeSean JacksonD. Jackson,TB@CHI,16.00,0,0,0,0,0,0,0,0,0,0,5,112,0,0,0,0,4
Davante AdamsD. Adams,BUF@GB,16.00,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,0,4
Cordarrelle PattersonC. Patterson,MIA@NE,15.00,0,0,0,0,0,0,1,11,0,0,3,54,1,0,0,0,4
T.Y. HiltonT. Hilton,HOU@IND,15.00,0,0,0,0,0,0,0,0,0,0,4,115,0,0,0,0,4
Phillip DorsettP. Dorsett,MIA@NE,15.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0,4
Taywan TaylorT. Taylor,PHI@TEN,14.00,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0,4
Tyreek HillT. Hill,KC@DEN,14.00,0,0,0,0,0,0,1,2,0,0,9,54,0,0,0,0,4
Will FullerW. Fuller,HOU@IND,14.00,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0,4
Odell Beckham Jr.O. Beckham,NO@NYG,14.00,0,0,0,0,0,0,1,10,0,0,7,60,0,0,0,0,4
Geronimo AllisonG. Allison,BUF@GB,14.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0,4
John RossJ. Ross,CIN@ATL,13.00,0,0,0,0,0,0,0,0,0,0,2,52,1,0,0,0,4
Jarvis LandryJ. Landry,CLE@OAK,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0,4
Keenan AllenK. Allen,SF@LAC,13.00,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0,4
Jordan MatthewsJ. Matthews,PHI@TEN,12.00,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,4
Kendrick BourneK. Bourne,SF@LAC,12.00,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0,4
Willie SneadW. Snead,BAL@PIT,11.00,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0,4
Ryan GrantR. Grant,HOU@IND,11.00,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0,4
Kenny GolladayK. Golladay,DET@DAL,11.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0,4
Mike EvansM. Evans,TB@CHI,11.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0,4
Ryan SwitzerR. Switzer,BAL@PIT,10.00,0,0,0,0,0,0,1,1,0,0,7,32,0,0,0,0,4
JuJu Smith-SchusterJ. Smith-Schuster,BAL@PIT,10.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0,4
Tajae SharpeT. Sharpe,PHI@TEN,10.00,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0,4
Emmanuel SandersE. Sanders,KC@DEN,10.00,0,0,0,0,0,0,1,18,0,0,5,45,0,0,0,0,4
Allen RobinsonA. Robinson,TB@CHI,10.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,4
Tyler LockettT. Lockett,SEA@ARI,10.00,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0,4
Rashard HigginsR. Higgins,CLE@OAK,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0,4
Quincy EnunwaQ. Enunwa,NYJ@JAX,10.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0,4
Chad WilliamsC. Williams,SEA@ARI,9.00,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,4
Adam HumphriesA. Humphries,TB@CHI,9.00,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0,4
Pierre GarconP. Garcon,SF@LAC,9.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,4
Josh BellamyJ. Bellamy,TB@CHI,9.00,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,4
Cole BeasleyC. Beasley,DET@DAL,9.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0,4
Doug BaldwinD. Baldwin,SEA@ARI,9.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,4
Laquon TreadwellL. Treadwell,MIN@LA,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0,4
Michael ThomasM. Thomas,NO@NYG,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0,4
Courtland SuttonC. Sutton,KC@DEN,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,4
Marvin JonesM. Jones,DET@DAL,8.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,4
Antonio CallawayA. Callaway,CLE@OAK,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,4
Martavis BryantM. Bryant,CLE@OAK,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,4
Tyrell WilliamsT. Williams,SF@LAC,7.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,4
Kenny StillsK. Stills,MIA@NE,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,4
Zay JonesZ. Jones,BUF@GB,7.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,4
Nelson AgholorN. Agholor,PHI@TEN,7.00,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,4
Demaryius ThomasD. Thomas,KC@DEN,6.00,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,4
Cameron MeredithC. Meredith,NO@NYG,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,4
Christian KirkC. Kirk,SEA@ARI,6.00,0,0,0,0,0,0,1,7,0,0,4,28,0,0,0,0,4
Allen HurnsA. Hurns,DET@DAL,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,4
Michael GallupM. Gallup,DET@DAL,6.00,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,4
Albert WilsonA. Wilson,MIA@NE,5.00,0,0,0,0,0,0,1,2,0,0,4,19,0,0,0,0,4
Demarcus RobinsonD. Robinson,KC@DEN,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,4
David MooreD. Moore,SEA@ARI,5.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,4
Josh GordonJ. Gordon,MIA@NE,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,4
Larry FitzgeraldL. Fitzgerald,SEA@ARI,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,4
Michael CrabtreeM. Crabtree,BAL@PIT,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,4
Chris ConleyC. Conley,KC@DEN,5.00,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,4
Marquez Valdes-ScantlingM. Valdes-Scantling,BUF@GB,4.00,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,4
Jermaine KearseJ. Kearse,NYJ@JAX,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,4
Marcus JohnsonM. Johnson,HOU@IND,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,4
Marquise GoodwinM. Goodwin,SF@LAC,4.00,0,0,0,0,0,0,1,4,0,0,2,24,0,0,0,0,4
Chris GodwinC. Godwin,TB@CHI,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,4
Kelvin BenjaminK. Benjamin,BUF@GB,4.00,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,4
Danny AmendolaD. Amendola,MIA@NE,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,4
James WashingtonJ. Washington,BAL@PIT,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,4
Trent TaylorT. Taylor,SF@LAC,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,4
Seth RobertsS. Roberts,CLE@OAK,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,4
Niles PaulN. Paul,NYJ@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,4
Chris HoganC. Hogan,MIA@NE,3.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,4
Jakeem GrantJ. Grant,MIA@NE,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,4
Keelan ColeK. Cole,NYJ@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,4
Robby AndersonR. Anderson,NYJ@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,4
Mike WilliamsM. Williams,SF@LAC,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,4
Tim WhiteT. White,BAL@PIT,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,4
Chris MooreC. Moore,BAL@PIT,2.00,0,0,0,0,0,0,1,3,0,0,1,19,0,0,0,0,4
Andre HolmesA. Holmes,BUF@GB,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,4
Justin HardeeJ. Hardee,NO@NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,4
Sammie CoatesS. Coates,HOU@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,4
Kamar AikenK. Aiken,PHI@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,4
Russell ShepardR. Shepard,NO@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,4
J.J. NelsonJ. Nelson,SEA@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4
Brandon MarshallB. Marshall,SEA@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4
Darius JenningsD. Jennings,PHI@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4
Justin HardyJ. Hardy,CIN@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4
Marvin HallM. Hall,CIN@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4
Alex EricksonA. Erickson,CIN@ATL,1.00,0,0,0,0,0,0,1,8,0,0,1,8,0,0,0,0,4
D.J. CharkD. Chark,NYJ@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4
Travis BenjaminT. Benjamin,SF@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4
Dwayne HarrisD. Harris,CLE@OAK,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,4
