player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Tyrell WilliamsT. Williams,BUF@LAC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11
Mike ThomasM. Thomas,LA@MIN,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,11
Jordan TaylorJ. Taylor,CIN@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,11
Willie SneadW. Snead,WAS@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,11
Kalif RaymondK. Raymond,KC@NYG,2.00,0,0,0,0,0,0,1,-1,0,0,1,12,0,0,0,0,11
J.J. NelsonJ. Nelson,ARI@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,11
Ricardo LouisR. Louis,JAX@CLE,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,11
Taylor GabrielT. Gabriel,ATL@SEA,2.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,11
Bennie FowlerB. Fowler,CIN@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,11
Noah BrownN. Brown,PHI@DAL,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,11
Kenny BrittK. Britt,JAX@CLE,2.00,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,11
Cole BeasleyC. Beasley,PHI@DAL,2.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,11
Brandon TateB. Tate,BUF@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,11
Demarcus RobinsonD. Robinson,KC@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,11
Andre HolmesA. Holmes,BUF@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,11
Mack HollinsM. Hollins,PHI@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,11
Seth DevalveS. Devalve,JAX@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,11
Jeff CumberlandJ. Cumberland,BUF@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,11
Brandon ColemanB. Coleman,WAS@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,11
Tyler BoydT. Boyd,CIN@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,11
Nelson AgholorN. Agholor,PHI@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,11
Andre RobertsA. Roberts,ATL@SEA,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
Jakeem GrantJ. Grant,TB@MIA,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
Julio JonesJ. Jones,TB@ATL,50.00,0,0,0,0,0,0,1,15,0,0,12,253,2,0,0,0,12
Antonio BrownA. Brown,GB@PIT,40.00,0,0,0,0,0,0,0,0,0,0,10,169,2,1,0,0,12
Keenan AllenK. Allen,LAC@DAL,34.00,0,0,0,0,0,0,0,0,0,0,11,172,1,0,0,0,12
Robby AndersonR. Anderson,CAR@NYJ,32.00,0,0,0,0,0,0,0,0,0,0,6,146,2,0,0,0,12
Marvin JonesM. Jones,MIN@DET,28.00,0,0,0,0,0,0,0,0,0,0,6,109,2,0,0,0,12
Jamison CrowderJ. Crowder,NYG@WAS,27.00,0,0,0,0,0,0,0,0,0,0,7,141,1,0,0,0,12
Jermaine KearseJ. Kearse,CAR@NYJ,23.00,0,0,0,0,0,0,0,0,0,0,7,105,1,0,0,0,12
Mohamed SanuM. Sanu,TB@ATL,22.00,1,1,51,1,0,0,0,0,0,0,8,64,0,0,0,0,12
Brandin CooksB. Cooks,MIA@NE,21.00,0,0,0,0,0,0,1,11,0,0,6,83,1,0,0,0,12
Cooper KuppC. Kupp,NO@LA,19.00,1,0,0,0,0,0,0,0,0,0,8,116,0,0,0,0,12
DeAndre HopkinsD. Hopkins,HOU@BAL,19.00,0,0,0,0,0,0,0,0,0,0,7,125,0,0,0,0,12
Davante AdamsD. Adams,GB@PIT,19.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0,12
Sammy WatkinsS. Watkins,NO@LA,18.00,0,0,0,0,0,0,0,0,0,0,4,82,1,0,0,0,12
Nelson AgholorN. Agholor,CHI@PHI,18.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,1,12
Devin FunchessD. Funchess,CAR@NYJ,17.00,0,0,0,0,0,0,0,0,0,0,7,108,0,0,0,0,12
Adam ThielenA. Thielen,MIN@DET,16.00,0,0,0,0,0,0,0,0,0,0,8,89,0,0,0,0,12
Alshon JefferyA. Jeffery,CHI@PHI,16.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0,12
Jarvis LandryJ. Landry,MIA@NE,15.00,0,0,0,0,0,0,0,0,0,0,8,70,0,0,0,0,12
Randall CobbR. Cobb,GB@PIT,15.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0,12
DeSean JacksonD. Jackson,TB@ATL,14.00,0,0,0,0,0,0,0,0,0,0,8,60,0,0,0,0,12
Ted Ginn Jr.T. Ginn,NO@LA,14.00,0,0,0,0,0,0,0,0,0,0,7,71,0,0,0,0,12
Martavis BryantM. Bryant,GB@PIT,14.00,0,0,0,0,0,0,1,1,0,0,4,40,1,0,0,0,12
Tyrell WilliamsT. Williams,LAC@DAL,13.00,0,0,0,0,0,0,0,0,0,0,2,58,1,0,0,0,12
Josh ReynoldsJ. Reynolds,NO@LA,13.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0,12
Cody LatimerC. Latimer,DEN@OAK,13.00,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0,12
Mike EvansM. Evans,TB@ATL,13.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0,12
Albert WilsonA. Wilson,BUF@KC,12.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0,12
Zay JonesZ. Jones,BUF@KC,12.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0,12
Tyreek HillT. Hill,BUF@KC,12.00,0,0,0,0,0,0,2,13,0,0,7,41,0,0,0,0,12
Bennie FowlerB. Fowler,DEN@OAK,12.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0,12
Jaron BrownJ. Brown,JAX@ARI,12.00,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0,12
Paul RichardsonP. Richardson,SEA@SF,11.00,0,0,0,0,0,0,0,0,0,0,4,70,0,0,0,0,12
A.J. GreenA. Green,CLE@CIN,11.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,12
Marquise GoodwinM. Goodwin,SEA@SF,11.00,0,0,0,0,0,0,0,0,0,0,4,78,0,0,0,0,12
Stefon DiggsS. Diggs,MIN@DET,11.00,0,0,0,0,0,0,1,9,0,0,5,66,0,0,0,0,12
Dede WestbrookD. Westbrook,JAX@ARI,10.00,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0,12
Michael ThomasM. Thomas,NO@LA,10.00,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,12
Cordarrelle PattersonC. Patterson,DEN@OAK,10.00,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0,12
Dontrelle InmanD. Inman,CHI@PHI,10.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0,12
Josh DoctsonJ. Doctson,NYG@WAS,10.00,0,0,0,0,0,0,0,0,0,0,2,28,1,0,0,0,12
Terrance WilliamsT. Williams,LAC@DAL,9.00,0,0,0,0,0,0,1,6,0,0,4,54,0,0,0,0,12
Mike WallaceM. Wallace,HOU@BAL,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,12
Louis MurphyL. Murphy,SEA@SF,9.00,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,12
Braxton MillerB. Miller,HOU@BAL,9.00,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,12
Corey ColemanC. Coleman,CLE@CIN,9.00,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0,12
Tyler BoydT. Boyd,CLE@CIN,9.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,12
J.D. McKissicJ. McKissic,SEA@SF,8.00,0,0,0,0,0,0,4,22,0,0,4,24,0,0,0,0,12
Kenny GolladayK. Golladay,MIN@DET,8.00,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0,12
Travis BenjaminT. Benjamin,LAC@DAL,8.00,0,0,0,0,0,0,1,6,0,0,3,50,0,0,0,0,12
Kenny StillsK. Stills,MIA@NE,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,12
Torrey SmithT. Smith,CHI@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,12
Adam HumphriesA. Humphries,TB@ATL,7.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,12
Johnny HoltonJ. Holton,DEN@OAK,7.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,12
Corey DavisC. Davis,TEN@IND,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,12
Amari CooperA. Cooper,DEN@OAK,7.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,12
Kenny BrittK. Britt,CLE@CIN,7.00,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0,12
Demaryius ThomasD. Thomas,DEN@OAK,6.00,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,12
Chester RogersC. Rogers,TEN@IND,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,12
Chris MooreC. Moore,HOU@BAL,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,12
Brandon LaFellB. LaFell,CLE@CIN,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,12
Larry FitzgeraldL. Fitzgerald,JAX@ARI,6.00,0,0,0,0,0,0,0,0,0,0,3,12,0,1,0,0,12
Dez BryantD. Bryant,LAC@DAL,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,12
Trent TaylorT. Taylor,SEA@SF,5.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,12
Golden TateG. Tate,MIN@DET,5.00,0,0,0,0,0,0,2,13,0,0,4,7,0,0,0,0,12
Eli RogersE. Rogers,GB@PIT,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,12
Tanner McEvoyT. McEvoy,SEA@SF,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,12
Roger LewisR. Lewis,NYG@WAS,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,12
Tavarres KingT. King,NYG@WAS,5.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,12
Rashard HigginsR. Higgins,CLE@CIN,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,12
Bruce EllingtonB. Ellington,HOU@BAL,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,12
Seth DevalveS. Devalve,CLE@CIN,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,12
Eric DeckerE. Decker,TEN@IND,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,12
Keelan ColeK. Cole,JAX@ARI,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,12
Jarius WrightJ. Wright,MIN@DET,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,12
Emmanuel SandersE. Sanders,DEN@OAK,4.00,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,12
Demarcus RobinsonD. Robinson,BUF@KC,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,12
Seth RobertsS. Roberts,DEN@OAK,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,12
Niles PaulN. Paul,NYG@WAS,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,12
Jordy NelsonJ. Nelson,GB@PIT,4.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,12
Tre McBrideT. McBride,CHI@PHI,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,12
Taylor GabrielT. Gabriel,TB@ATL,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,12
Phillip DorsettP. Dorsett,MIA@NE,4.00,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,12
Daniel BrownD. Brown,CHI@PHI,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,12
Kendrick BourneK. Bourne,SEA@SF,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,12
Doug BaldwinD. Baldwin,SEA@SF,4.00,0,0,0,0,0,0,1,-5,0,0,2,25,0,0,0,0,12
Tavon AustinT. Austin,NO@LA,4.00,0,0,0,0,0,0,5,17,0,0,3,-1,0,0,0,0,12
Kendall WrightK. Wright,CHI@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,12
Jordan MatthewsJ. Matthews,BUF@KC,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,12
Mack HollinsM. Hollins,CHI@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,12
T.Y. HiltonT. Hilton,TEN@IND,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,12
Maurice HarrisM. Harris,NYG@WAS,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,12
Cole BeasleyC. Beasley,LAC@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,12
J.J. NelsonJ. Nelson,JAX@ARI,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,12
Donte MoncriefD. Moncrief,TEN@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,12
Marqise LeeM. Lee,JAX@ARI,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,12
Chris GodwinC. Godwin,TB@ATL,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,12
Alex EricksonA. Erickson,CLE@CIN,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,12
Kaelin ClayK. Clay,CAR@NYJ,2.00,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,12
Danny AmendolaD. Amendola,MIA@NE,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,12
Chad WilliamsC. Williams,JAX@ARI,1.00,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,12
Deonte ThompsonD. Thompson,BUF@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,12
Taywan TaylorT. Taylor,TEN@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,12
Willie SneadW. Snead,NO@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,12
Aldrick RobinsonA. Robinson,SEA@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,12
DeVante ParkerD. Parker,MIA@NE,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,12
JoJo NatsonJ. Natson,CAR@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,12
Jeremy MaclinJ. Maclin,HOU@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,12
Ryan GrantR. Grant,NYG@WAS,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,12
Michael FloydM. Floyd,MIN@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,12
Harry DouglasH. Douglas,TEN@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,12
Pharoh CooperP. Cooper,NO@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,12
Brice ButlerB. Butler,LAC@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,12
Ryan SwitzerR. Switzer,LAC@DAL,0.00,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,0,0,12
Tyler LockettT. Lockett,SEA@SF,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,12
Trevor DavisT. Davis,GB@PIT,0.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,12
Jaydon MickensJ. Mickens,JAX@ARI,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
Tyreek HillT. Hill,KC@NYJ,36.00,0,0,0,0,0,0,0,0,0,0,6,185,2,0,0,0,13
Nelson AgholorN. Agholor,PHI@SEA,27.00,0,0,0,0,0,0,0,0,0,0,7,141,1,0,0,0,13
A.J. GreenA. Green,PIT@CIN,26.00,0,0,0,0,0,0,0,0,0,0,7,77,2,0,0,0,13
Keenan AllenK. Allen,CLE@LAC,26.00,0,0,0,0,0,0,0,0,0,0,10,105,1,0,0,0,13
Larry FitzgeraldL. Fitzgerald,LA@ARI,25.00,0,0,0,0,0,0,0,0,0,0,10,98,1,0,0,0,13
Jermaine KearseJ. Kearse,KC@NYJ,24.00,0,0,0,0,0,0,0,0,0,0,9,157,0,0,0,0,13
Antonio BrownA. Brown,PIT@CIN,24.00,0,0,0,0,0,0,0,0,0,0,8,101,1,0,0,0,13
Marqise LeeM. Lee,IND@JAX,21.00,0,0,0,0,0,0,0,0,0,0,7,86,1,0,0,0,13
Kenny StillsK. Stills,DEN@MIA,19.00,0,0,0,0,0,0,0,0,0,0,5,98,1,0,1,0,13
Michael ThomasM. Thomas,CAR@NO,18.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0,13
Ryan GrantR. Grant,WAS@DAL,18.00,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,0,13
Robby AndersonR. Anderson,KC@NYJ,18.00,0,0,0,0,0,0,1,7,0,0,8,107,0,0,0,0,13
Marquise GoodwinM. Goodwin,SF@CHI,17.00,0,0,0,0,0,0,0,0,0,0,8,99,0,0,0,0,13
Dez BryantD. Bryant,WAS@DAL,17.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0,13
Mike WallaceM. Wallace,DET@BAL,16.00,0,0,0,0,0,0,0,0,0,0,5,116,0,0,0,0,13
DeAndre HopkinsD. Hopkins,HOU@TEN,16.00,0,0,0,0,0,0,0,0,0,0,8,80,0,0,0,0,13
Devin FunchessD. Funchess,CAR@NO,16.00,0,0,0,0,0,0,0,0,0,0,4,60,1,0,0,0,13
Trent TaylorT. Taylor,SF@CHI,15.00,0,0,0,0,0,0,0,0,0,0,6,92,0,0,0,0,13
Golden TateG. Tate,DET@BAL,14.00,0,0,0,0,0,0,0,0,0,0,8,69,0,0,0,0,13
T.Y. HiltonT. Hilton,IND@JAX,14.00,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0,13
Dede WestbrookD. Westbrook,IND@JAX,13.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0,13
Cordarrelle PattersonC. Patterson,NYG@OAK,13.00,0,0,0,0,0,0,2,1,0,0,4,97,0,0,0,0,13
Marvin JonesM. Jones,DET@BAL,13.00,0,0,0,0,0,0,0,0,0,0,4,90,0,0,0,0,13
Keelan ColeK. Cole,IND@JAX,13.00,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0,13
Doug BaldwinD. Baldwin,PHI@SEA,13.00,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0,13
Sammy WatkinsS. Watkins,LA@ARI,12.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0,13
Josh GordonJ. Gordon,CLE@LAC,12.00,0,0,0,0,0,0,0,0,0,0,4,85,0,0,0,0,13
Braxton MillerB. Miller,HOU@TEN,11.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0,13
Jarvis LandryJ. Landry,DEN@MIA,11.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0,13
Cooper KuppC. Kupp,LA@ARI,11.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0,13
Johnny HoltonJ. Holton,NYG@OAK,11.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,1,0,13
Josh DoctsonJ. Doctson,WAS@DAL,11.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0,13
Alshon JefferyA. Jeffery,PHI@SEA,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0,13
Dontrelle InmanD. Inman,SF@CHI,10.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0,13
Jamison CrowderJ. Crowder,WAS@DAL,10.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,1,0,13
Travis BenjaminT. Benjamin,CLE@LAC,10.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0,13
Adam ThielenA. Thielen,MIN@ATL,9.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0,13
Seth RobertsS. Roberts,NYG@OAK,9.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0,13
Tyler LockettT. Lockett,PHI@SEA,9.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,13
Brandon LaFellB. LaFell,PIT@CIN,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,13
Sterling ShepardS. Shepard,NYG@OAK,8.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,13
Donte MoncriefD. Moncrief,IND@JAX,8.00,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,13
J.D. McKissicJ. McKissic,PHI@SEA,8.00,0,0,0,0,0,0,1,-1,0,0,1,15,1,0,0,0,13
Jeremy MaclinJ. Maclin,DET@BAL,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,13
Martavis BryantM. Bryant,PIT@CIN,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,13
Davante AdamsD. Adams,TB@GB,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,13
Torrey SmithT. Smith,PHI@SEA,7.00,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,13
Mohamed SanuM. Sanu,MIN@ATL,7.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0,13
Chester RogersC. Rogers,IND@JAX,7.00,0,0,0,0,0,0,1,-2,0,0,4,35,0,0,0,0,13
Adam HumphriesA. Humphries,TB@GB,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,13
Jordy NelsonJ. Nelson,TB@GB,6.00,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,13
J.J. NelsonJ. Nelson,LA@ARI,6.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0,13
Chris MooreC. Moore,DET@BAL,6.00,0,0,0,0,0,0,1,-4,0,0,3,32,0,0,0,0,13
Tavarres KingT. King,NYG@OAK,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,13
Kenny GolladayK. Golladay,DET@BAL,6.00,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,13
Albert WilsonA. Wilson,KC@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,13
Willie SneadW. Snead,CAR@NO,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,13
JuJu Smith-SchusterJ. Smith-Schuster,PIT@CIN,5.00,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,13
Russell ShepardR. Shepard,CAR@NO,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,13
Mike EvansM. Evans,TB@GB,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,13
Stefon DiggsS. Diggs,MIN@ATL,5.00,0,0,0,0,0,0,1,5,0,0,2,32,0,0,0,0,13
Seth DevalveS. Devalve,CLE@LAC,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,13
Eric DeckerE. Decker,HOU@TEN,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,13
Danny AmendolaD. Amendola,NE@BUF,5.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,13
Kendall WrightK. Wright,SF@CHI,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,13
Jarius WrightJ. Wright,MIN@ATL,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,13
Terrance WilliamsT. Williams,WAS@DAL,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,13
Deonte ThompsonD. Thompson,NE@BUF,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,13
Demaryius ThomasD. Thomas,DEN@MIA,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,13
Niles PaulN. Paul,WAS@DAL,4.00,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,13
Zay JonesZ. Jones,NE@BUF,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,13
Julio JonesJ. Jones,MIN@ATL,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,13
DeSean JacksonD. Jackson,TB@GB,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,13
Chad HansenC. Hansen,KC@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,13
Chris GodwinC. Godwin,TB@GB,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,13
Ted Ginn Jr.T. Ginn,CAR@NO,4.00,0,0,0,0,0,0,1,6,0,0,2,27,0,0,0,0,13
Michael FloydM. Floyd,MIN@ATL,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,13
Brandon ColemanB. Coleman,CAR@NO,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,13
Taywan TaylorT. Taylor,HOU@TEN,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,13
Emmanuel SandersE. Sanders,DEN@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,13
Demarcus RobinsonD. Robinson,KC@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,13
Marvin HallM. Hall,MIN@ATL,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,13
Bennie FowlerB. Fowler,DEN@MIA,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,13
Corey DavisC. Davis,HOU@TEN,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,13
Brandin CooksB. Cooks,NE@BUF,3.00,0,0,0,0,0,0,1,5,0,0,2,17,0,0,0,0,13
Kenny BrittK. Britt,CLE@LAC,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,13
Tyler BoydT. Boyd,PIT@CIN,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,13
Cole BeasleyC. Beasley,WAS@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,13
Chris ThompsonC. Thompson,HOU@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,13
Paul RichardsonP. Richardson,PHI@SEA,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,13
Josh ReynoldsJ. Reynolds,LA@ARI,2.00,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,13
Louis MurphyL. Murphy,SF@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,13
